delivery_person_age,delivery_person_ratings,order_type_category,multiple_deliveries,total_distance,weather_category,road_traffic_category,vechicle_type_category,vehicle_condition,festival_bool,city_category,day_of_week,week_or_weekend,valley_or_peak,wt_minutes,time_taken_min
37.0,4.0,2,1.0,3.1450717787737443,1,0,2,0,0,2,6,1,0,15.0,23
31.0,5.0,3,1.0,2.9766270857735115,3,0,1,1,0,2,6,1,0,15.0,16
39.0,4.7,3,0.0,1.5100956777518042,5,0,2,2,0,2,6,1,0,15.0,16
34.0,4.1,1,1.0,1.4981867084408957,1,0,2,0,0,2,6,1,0,15.0,34
39.0,4.8,0,0.0,1.498144657921315,0,0,1,1,0,1,6,1,0,10.0,25
39.0,4.3,1,1.0,2.937142195327073,1,2,2,1,0,1,6,1,0,5.0,33
28.0,4.9,2,1.0,2.976602204826847,4,2,2,0,0,2,6,1,0,5.0,21
25.0,4.7,3,1.0,1.5448882558747479,0,2,2,0,0,2,6,1,0,10.0,28
23.0,4.7,1,0.0,2.9962333991080286,2,2,2,0,0,1,6,1,0,15.0,19
30.0,5.0,2,1.0,2.9765742944135747,2,2,2,1,0,2,6,1,0,10.0,30
37.0,5.0,1,1.0,3.088242245186015,0,2,2,0,0,2,6,1,0,5.0,31
29.0,4.7,0,1.0,2.9765914131840026,4,2,2,1,0,2,6,1,0,5.0,24
37.0,4.7,1,0.0,3.0274935572601067,5,2,1,2,0,1,6,1,0,15.0,22
31.0,4.7,1,1.0,1.5725359013624185,4,2,2,1,0,2,6,1,0,15.0,31
28.0,4.5,3,1.0,2.9375726475236017,3,2,2,0,0,2,6,1,0,15.0,24
39.0,4.1,3,1.0,2.937066801450931,1,2,2,1,0,1,6,1,0,5.0,34
26.0,4.9,1,1.0,3.1450717787737443,4,2,0,2,0,2,6,1,0,5.0,27
29.0,4.9,3,0.0,1.4981512990341255,0,2,2,2,0,1,6,1,0,15.0,14
23.0,4.6,1,0.0,3.020286876881205,5,2,2,2,0,2,6,1,0,5.0,16
32.0,4.7,0,1.0,1.5725359013624185,4,2,2,0,0,2,6,1,0,10.0,30
23.0,4.6,2,0.0,3.0527482404021544,3,2,1,2,0,2,6,1,0,15.0,20
31.0,4.0,0,1.0,1.4688021886143139,4,2,2,2,0,2,6,1,0,15.0,38
36.0,4.7,2,1.0,3.1450717787737443,0,2,1,1,0,1,6,1,0,5.0,26
28.0,4.8,1,1.0,3.1450717787737443,3,2,1,2,0,2,6,1,0,15.0,26
23.0,4.8,3,1.0,3.1212110551806367,1,2,2,0,0,2,6,1,0,15.0,34
29.0,4.8,1,0.0,3.0198201914290763,3,2,1,2,0,2,6,1,0,15.0,23
26.0,4.6,3,0.0,1.5263935813976726,3,2,2,1,0,2,6,1,0,5.0,22
23.0,4.6,3,1.0,1.4883372663208185,3,2,0,2,0,2,6,1,0,15.0,30
33.0,4.7,2,1.0,3.0197968873264425,3,2,2,0,0,2,6,1,0,15.0,25
34.0,4.6,2,1.0,1.5606738083404479,3,2,0,2,0,2,6,1,0,15.0,38
28.0,4.7,3,0.0,3.027245131573909,1,2,0,2,0,2,6,1,0,15.0,11
30.0,4.9,2,1.0,1.5441258722903495,5,2,2,1,0,1,6,1,0,5.0,19
21.0,4.7,2,0.0,1.4687557478853135,3,2,1,2,0,2,6,1,0,5.0,24
38.0,4.7,3,1.0,1.5101693364183744,4,2,2,0,0,2,6,1,0,15.0,30
31.0,4.9,1,1.0,3.0527499136034577,2,2,1,2,0,2,6,1,0,5.0,31
34.0,4.8,1,2.0,1.4883491804433533,1,2,2,0,1,1,6,1,0,10.0,47
36.0,4.6,3,1.0,1.5725359013624185,2,2,2,2,0,2,6,1,0,15.0,28
21.0,4.3,2,1.0,3.087783448178756,0,2,2,0,0,1,6,1,0,5.0,34
21.0,4.5,2,0.0,1.492349556562105,5,2,1,2,0,1,6,1,0,15.0,12
24.0,4.8,2,1.0,3.1450717787737443,4,2,2,0,0,1,6,1,0,5.0,23
23.0,4.6,1,1.0,1.5725359013624185,3,2,2,0,0,2,6,1,0,10.0,28
26.0,4.7,0,1.0,1.5100858129394283,2,2,2,1,0,2,6,1,0,5.0,26
30.0,4.4,3,1.0,3.1450717787737443,0,2,2,0,0,2,6,1,0,10.0,35
29.0,4.3,2,1.0,1.5606518480251135,5,2,2,0,1,1,6,1,0,10.0,48
21.0,4.7,2,1.0,3.1450717787737443,3,2,2,1,0,2,6,1,0,10.0,21
34.0,4.7,2,1.0,3.0269356667432166,5,2,2,0,0,2,6,1,0,5.0,24
25.0,4.7,2,0.0,3.020638903316524,0,2,2,2,0,1,6,1,0,10.0,12
21.0,4.6,0,0.0,1.5263967327043875,3,2,0,2,0,2,6,1,0,15.0,21
27.0,4.3,1,0.0,2.984602500946335,4,2,1,1,0,2,6,1,0,5.0,34
31.0,4.9,1,1.0,1.4923350369028918,0,2,1,2,0,2,6,1,0,10.0,33
33.0,4.9,0,1.0,3.1450717787737443,0,2,1,1,0,2,6,1,0,15.0,26
37.0,4.1,3,1.0,1.5725359013624185,4,2,0,2,0,2,6,1,0,5.0,33
28.0,4.0,3,1.0,1.5725359013624185,4,2,1,1,0,2,6,1,0,5.0,34
34.0,4.8,3,1.0,2.98451668225316,5,2,2,0,0,2,6,1,0,5.0,20
27.0,4.6,0,1.0,2.9377418140778997,4,2,1,1,0,2,6,1,0,5.0,29
28.0,4.6,0,1.0,1.5607195875354372,5,2,1,2,0,2,6,1,0,15.0,18
27.0,4.9,1,1.0,3.027140400361554,3,2,2,1,0,2,6,1,0,10.0,21
36.0,4.0,0,2.0,1.5263949875164284,1,2,0,2,0,2,6,1,0,15.0,34
37.0,4.4,2,1.0,1.4651633852868358,4,2,2,1,0,2,6,1,0,10.0,39
36.0,4.8,2,0.0,1.5725359013624185,5,2,2,0,0,1,6,1,0,15.0,29
36.0,4.2,1,0.0,3.121056870726025,4,2,1,1,0,2,6,1,0,10.0,39
21.0,4.6,3,0.0,3.0527447492446664,3,2,2,2,0,2,6,1,0,15.0,33
39.0,4.5,3,1.0,1.5101936926767152,4,2,1,1,0,1,6,1,0,15.0,28
24.0,4.6,1,0.0,1.4981550443312897,2,2,2,1,0,1,6,1,0,15.0,15
21.0,4.7,0,0.0,3.1450717787737443,0,2,2,0,0,1,6,1,0,10.0,15
32.0,4.6,0,1.0,2.9845022136776476,0,2,1,2,0,2,6,1,0,5.0,25
25.0,4.7,1,1.0,3.0878346842060225,3,2,2,0,0,2,6,1,0,15.0,21
38.0,4.1,1,1.0,2.9300739136369987,0,2,2,0,0,1,6,1,0,15.0,37
27.0,4.6,3,1.0,3.1450717787737443,1,2,2,2,0,2,6,1,0,5.0,25
23.0,4.5,1,0.0,1.4686031541691607,3,2,2,0,0,2,6,1,0,10.0,29
31.0,4.8,1,0.0,3.1450717787737443,5,2,2,2,0,2,6,1,0,10.0,18
26.0,4.5,3,0.0,2.976553027489579,0,2,1,2,0,2,6,1,0,15.0,16
31.0,4.3,3,1.0,2.9962468176493267,2,2,2,0,1,2,6,1,0,10.0,48
20.0,4.5,0,1.0,1.5725359013624185,5,2,1,1,0,1,6,1,0,15.0,15
36.0,4.7,0,1.0,1.4652070257263474,1,2,2,1,0,2,6,1,0,10.0,30
30.0,4.6,2,1.0,2.9962466834668064,0,2,1,1,0,2,6,1,0,10.0,27
30.0,4.6,0,1.0,3.0527255739321606,5,2,1,1,0,2,6,1,0,15.0,19
32.0,4.2,2,1.0,5.968605213886221,0,2,2,0,0,2,6,1,0,10.0,46
34.0,4.2,2,0.0,6.290143365938739,3,2,0,2,0,2,6,1,0,5.0,37
24.0,4.9,2,0.0,6.290143365938739,3,2,2,0,0,2,6,1,0,15.0,24
38.0,4.7,1,1.0,6.175857357834692,5,2,1,2,0,2,6,1,0,5.0,22
34.0,4.8,2,1.0,6.175641102381702,4,2,1,2,0,2,6,1,0,10.0,37
21.0,4.6,0,0.0,6.290143365938739,5,2,2,1,0,1,6,1,0,10.0,11
34.0,4.8,3,1.0,6.054038540165491,5,2,1,1,0,2,6,1,0,10.0,20
35.0,4.2,2,0.0,6.105304918228899,1,2,2,0,0,2,6,1,0,10.0,39
33.0,4.7,1,1.0,5.860432801019281,3,2,1,2,0,2,6,1,0,5.0,26
36.0,4.3,2,2.0,6.242518894529966,4,2,1,2,0,1,6,1,1,15.0,39
36.0,4.8,3,1.0,6.105308501485564,4,2,1,1,0,2,6,1,1,15.0,28
38.0,4.3,1,1.0,6.105470239721509,2,2,2,1,0,2,6,1,1,5.0,33
36.0,4.8,3,1.0,6.2424936959623345,5,2,2,0,0,2,6,1,1,10.0,25
30.0,4.6,3,1.0,6.290143365938739,5,2,1,2,0,2,6,1,1,5.0,19
26.0,4.8,2,1.0,6.0545071171848805,5,2,0,2,0,2,6,1,1,5.0,11
21.0,4.3,2,0.0,5.969239139948989,3,2,2,2,0,2,6,1,1,5.0,33
24.0,4.8,0,0.0,5.8752273736893885,3,2,1,2,0,2,6,1,1,10.0,22
26.0,4.8,3,1.0,6.040085821776462,3,2,1,2,0,2,6,1,1,5.0,30
25.0,4.8,2,0.0,6.105329765109142,0,2,2,1,0,2,6,1,1,5.0,22
30.0,4.6,0,0.0,5.860438539960276,5,2,1,2,0,2,6,1,1,10.0,16
38.0,4.7,1,1.0,6.290143365938739,4,2,2,0,0,2,6,1,1,5.0,32
38.0,5.0,3,1.0,5.875005841957665,2,2,2,0,0,2,6,1,1,10.0,33
22.0,3.7,3,1.0,5.992172989490635,5,2,2,0,0,2,6,1,1,5.0,47
23.0,4.1,0,0.0,6.290143365938739,5,2,2,0,0,0,6,1,1,5.0,48
34.0,4.7,0,1.0,6.242349655970381,4,2,2,2,0,2,6,1,1,10.0,38
21.0,5.0,2,1.0,5.875011120717247,0,2,2,0,0,2,6,1,1,15.0,31
29.0,5.0,0,1.0,5.968802312433212,3,2,1,2,0,2,6,1,1,10.0,28
38.0,4.1,0,2.0,6.242551728970471,4,2,2,1,0,2,6,1,1,5.0,38
32.0,4.5,3,1.0,6.10527013364143,4,2,1,2,0,2,6,1,1,10.0,25
32.0,4.7,2,2.0,5.87468424979927,1,2,2,0,0,2,6,1,1,5.0,36
23.0,4.7,0,1.0,6.1754489470076415,0,2,2,2,0,2,6,1,1,5.0,24
35.0,4.1,1,2.0,6.105299090842547,4,2,1,1,0,2,6,1,1,10.0,34
31.0,5.0,1,0.0,6.290143365938739,5,2,2,0,0,2,6,1,1,10.0,29
38.0,4.1,0,1.0,5.860428827888565,0,2,2,1,0,2,6,1,1,10.0,33
38.0,4.4,2,1.0,6.290143365938739,4,2,2,1,0,2,6,1,1,10.0,36
27.0,4.5,3,1.0,6.290143365938739,3,2,2,0,0,2,6,1,1,5.0,21
35.0,4.7,3,1.0,6.290143365938739,4,2,2,0,0,2,6,1,1,5.0,33
29.0,4.5,0,1.0,6.054078643323689,2,2,2,2,0,2,6,1,1,5.0,18
38.0,4.0,0,1.0,5.8606214955248825,0,2,1,1,0,2,6,1,1,5.0,31
34.0,4.9,2,1.0,5.968822456093762,2,2,2,2,0,2,6,1,1,10.0,28
39.0,4.8,2,1.0,6.290143365938739,2,2,0,2,0,2,6,1,1,5.0,27
38.0,4.8,0,0.0,5.874638442992188,5,2,1,2,0,2,6,1,1,5.0,19
28.0,4.4,0,1.0,6.054536037350344,2,2,2,0,0,1,6,1,1,10.0,32
37.0,4.7,2,0.0,5.992117768061813,0,2,0,2,0,2,6,1,1,5.0,25
20.0,4.7,2,1.0,5.860428568205574,2,2,0,2,0,1,6,1,1,5.0,20
37.0,5.0,3,1.0,6.053999889497768,1,2,2,1,0,2,6,1,1,5.0,32
29.0,4.7,3,0.0,5.953018449479796,4,2,2,1,0,2,6,1,1,5.0,21
28.0,4.7,2,1.0,6.290143365938739,3,2,2,0,0,1,6,1,1,5.0,24
22.0,4.7,0,1.0,5.860435475731659,4,2,1,2,0,1,6,1,1,15.0,25
30.0,4.6,2,1.0,5.992269616476273,3,2,2,2,0,2,6,1,1,5.0,39
30.0,4.9,2,0.0,6.1754220897906755,0,2,2,2,0,2,6,1,1,10.0,27
37.0,4.5,2,1.0,6.054303763060392,0,2,1,1,0,2,6,1,1,15.0,27
35.0,4.6,3,1.0,5.952995517865194,1,2,1,2,0,2,6,1,1,5.0,25
39.0,4.8,2,1.0,6.054117328682263,3,2,2,0,0,2,6,1,1,5.0,28
21.0,4.8,1,0.0,6.242633468816768,5,2,2,1,0,2,6,1,1,10.0,16
26.0,5.0,1,1.0,6.290143365938739,0,2,1,1,0,1,6,1,1,15.0,23
32.0,4.4,1,1.0,6.04012202310527,1,2,2,0,0,2,6,1,1,5.0,36
32.0,4.9,0,0.0,6.290143365938739,0,2,1,1,0,2,6,1,1,10.0,28
24.0,4.6,3,1.0,5.952143479367869,2,2,2,0,0,2,6,1,1,5.0,28
38.0,5.0,3,0.0,6.24246543324433,1,2,2,0,0,2,6,1,1,10.0,34
26.0,4.9,1,1.0,6.242090181460918,0,2,1,1,0,2,6,1,1,15.0,15
25.0,4.7,0,0.0,5.969042939063182,1,2,1,1,0,2,6,1,1,5.0,22
29.0,4.7,1,1.0,5.952912836132656,4,2,2,2,0,2,6,1,1,5.0,29
29.0,4.6,1,1.0,6.054765787468055,3,2,1,1,0,2,6,1,1,5.0,27
20.0,4.7,3,1.0,6.175713262155277,3,2,0,2,0,2,6,1,1,10.0,33
39.0,4.6,0,1.0,5.992171893159326,0,2,1,2,0,2,6,1,1,10.0,25
28.0,4.9,2,0.0,6.2420966717273725,5,2,2,2,0,1,6,1,1,10.0,12
25.0,4.8,1,1.0,5.969053839150047,5,2,2,1,0,2,6,1,1,10.0,11
30.0,4.2,0,1.0,5.874523468764313,3,2,2,0,0,2,6,1,1,15.0,32
35.0,4.7,0,1.0,5.992200106354353,4,2,1,2,0,2,6,1,1,5.0,29
31.0,4.9,1,0.0,6.1752921049733,5,2,2,0,0,2,6,1,1,15.0,28
30.0,4.8,2,1.0,6.176440388923678,5,2,1,2,0,2,6,1,1,10.0,21
20.0,4.9,2,1.0,6.054280144121222,3,2,1,2,0,2,6,1,1,5.0,25
22.0,4.3,3,2.0,6.290143365938739,5,2,2,0,0,2,6,1,1,10.0,54
21.0,4.7,2,1.0,6.242327304959037,1,2,2,1,0,2,6,1,1,10.0,23
21.0,4.8,2,1.0,6.179339422798659,4,2,1,2,0,2,6,1,1,10.0,21
29.0,4.3,0,1.0,5.873877025151218,1,2,2,0,0,2,6,1,1,10.0,33
33.0,4.8,3,1.0,6.290143365938739,0,2,0,2,0,2,6,1,1,10.0,28
31.0,4.8,2,1.0,5.968798570088904,4,2,2,0,0,2,6,1,1,5.0,33
38.0,4.9,2,1.0,5.952951538265066,5,1,2,0,0,2,6,1,1,10.0,26
22.0,4.8,1,1.0,6.2424349464892614,2,1,1,2,0,2,6,1,1,15.0,21
39.0,4.4,0,1.0,6.290143365938739,2,1,1,1,0,2,6,1,0,10.0,34
37.0,4.6,3,1.0,6.040460536697759,1,1,1,2,0,2,6,1,0,15.0,26
24.0,4.5,1,1.0,6.040032199754149,1,1,2,1,0,1,6,1,0,10.0,23
38.0,4.8,3,1.0,6.054773740822581,2,1,1,2,0,2,6,1,0,10.0,34
37.0,4.9,2,1.0,6.040521245457206,0,1,2,0,0,2,6,1,0,10.0,26
24.0,4.6,2,1.0,5.992224403244306,1,1,0,2,0,2,6,1,0,10.0,28
37.0,4.7,2,1.0,6.290143365938739,3,1,2,1,0,1,6,1,0,15.0,18
35.0,4.9,0,1.0,6.242736788123668,3,1,1,2,0,2,6,1,0,10.0,19
37.0,4.8,3,0.0,5.9922430392358565,4,1,1,2,0,1,6,1,0,10.0,18
34.0,4.7,0,1.0,6.242553403028605,4,1,2,1,0,2,6,1,0,10.0,16
23.0,4.7,0,0.0,5.860424932649251,2,1,1,2,0,2,6,1,0,5.0,27
30.0,4.8,1,0.0,6.105315486936732,0,1,1,1,0,2,6,1,0,15.0,34
30.0,4.9,0,1.0,6.176287107048944,5,1,0,2,0,1,6,1,0,10.0,23
22.0,4.7,0,1.0,6.053668838099278,2,1,2,2,0,1,6,1,0,15.0,27
25.0,4.5,0,1.0,5.874121102875288,1,1,1,1,0,2,6,1,0,10.0,20
34.0,4.6,1,1.0,5.860584989882719,0,1,1,1,0,2,6,1,0,5.0,34
24.0,4.9,0,1.0,5.969051806943349,2,1,1,2,0,2,6,1,0,5.0,23
38.0,4.8,2,1.0,6.290143365938739,4,1,2,0,0,1,6,1,0,10.0,25
35.0,5.0,0,1.0,6.175644791169042,3,1,0,2,0,1,6,1,0,5.0,16
27.0,4.8,0,1.0,6.1052298072754,1,1,2,0,0,2,6,1,0,5.0,12
36.0,4.7,0,1.0,6.290143365938739,5,1,1,2,0,1,6,1,0,10.0,21
34.0,4.6,0,1.0,6.242291113520081,5,1,2,1,0,2,6,1,0,5.0,21
25.0,4.8,2,0.0,5.992269884927746,1,1,2,2,0,1,6,1,0,10.0,22
27.0,5.0,0,1.0,6.242761649887263,1,1,2,0,0,1,6,1,0,15.0,17
35.0,4.5,1,1.0,5.992104991333009,4,1,2,0,0,1,6,1,0,5.0,26
29.0,4.6,3,1.0,6.290143365938739,4,1,2,0,0,1,6,1,0,5.0,22
25.0,4.8,0,1.0,5.860508028155483,1,1,2,0,0,2,6,1,0,15.0,28
28.0,4.6,2,1.0,6.176617014213121,1,1,2,0,0,1,6,1,0,5.0,18
22.0,4.8,0,1.0,5.992058268129191,2,1,2,1,0,1,6,1,0,15.0,29
37.0,4.7,2,1.0,6.039386139712762,1,1,2,0,0,2,6,1,0,5.0,30
38.0,5.0,0,1.0,6.10532464384623,5,1,1,2,0,2,6,1,0,15.0,19
35.0,4.2,1,0.0,5.874888959460799,1,1,2,1,0,2,6,1,0,10.0,33
23.0,4.5,0,0.0,5.860253320964513,1,1,2,0,0,2,6,1,0,15.0,16
32.0,5.0,2,1.0,6.290143365938739,1,1,2,0,0,2,6,1,0,5.0,30
33.0,4.9,0,1.0,5.968993701989302,2,1,2,0,0,1,6,1,0,5.0,25
28.0,4.8,2,0.0,6.290143365938739,3,1,1,1,0,2,6,1,0,5.0,19
34.0,4.4,3,0.0,6.290143365938739,1,1,1,1,0,1,6,1,0,10.0,34
23.0,4.7,0,1.0,6.290143365938739,4,1,2,0,0,2,6,1,0,10.0,29
22.0,4.8,1,1.0,6.176340236077157,0,1,1,1,0,2,6,1,0,5.0,21
22.0,4.6,3,1.0,5.968974001653931,3,1,0,2,0,1,6,1,0,5.0,18
20.0,4.9,0,0.0,6.105302873223036,1,1,1,2,0,2,6,1,0,15.0,21
35.0,4.9,0,1.0,5.99226854266743,4,1,2,2,0,2,6,1,0,15.0,17
38.0,4.5,0,1.0,5.968787920480401,2,1,2,0,0,2,6,1,0,10.0,28
23.0,4.8,3,0.0,6.290143365938739,3,1,1,1,0,1,6,1,0,10.0,17
34.0,4.6,3,1.0,5.952912836132656,4,1,0,2,0,2,6,1,0,15.0,18
33.0,4.0,1,1.0,6.039432764933153,0,1,1,2,0,2,6,1,0,10.0,33
22.0,4.8,0,1.0,6.054288185588789,5,1,0,2,0,2,6,1,0,5.0,16
39.0,4.0,0,1.0,5.969003748274042,1,1,1,1,0,2,6,1,0,15.0,32
34.0,5.0,3,0.0,5.992240153262265,3,1,1,1,0,2,6,1,0,10.0,18
23.0,4.9,1,0.0,6.290143365938739,5,1,1,1,0,2,6,1,0,5.0,10
38.0,4.9,1,0.0,6.040463955624426,5,1,1,2,0,1,6,1,0,5.0,22
28.0,4.7,3,0.0,6.17654996819123,3,1,1,2,0,2,6,1,0,5.0,16
37.0,4.9,1,1.0,6.0542827707437,1,1,2,0,0,2,6,1,0,5.0,29
38.0,5.0,2,0.0,6.290143365938739,3,1,2,1,0,1,6,1,0,5.0,18
28.0,4.6,2,1.0,5.992284604876378,4,1,2,1,0,1,6,1,0,15.0,18
29.0,4.9,3,1.0,6.290143365938739,4,1,1,2,0,2,6,1,0,15.0,17
36.0,4.6,0,0.0,6.0400895539776,2,1,2,1,0,2,6,1,0,15.0,28
29.0,4.7,0,1.0,6.242491803204681,1,1,2,0,0,2,6,1,0,5.0,26
30.0,4.8,1,1.0,6.242018636543456,3,1,1,1,0,1,6,1,0,5.0,16
34.0,4.8,1,1.0,5.860263917602269,1,1,1,1,0,2,6,1,0,15.0,27
24.0,4.8,1,1.0,6.290143365938739,1,1,1,2,0,2,6,1,0,5.0,21
35.0,4.8,3,0.0,6.054390592515215,5,1,2,0,0,2,6,1,0,15.0,28
21.0,5.0,3,0.0,6.0410707879492636,1,1,2,1,0,2,6,1,0,15.0,24
32.0,4.5,2,1.0,7.568043749084481,1,1,2,0,0,2,6,1,0,5.0,30
35.0,4.8,3,1.0,4.579073754286391,2,1,1,2,0,2,6,1,0,10.0,29
29.0,4.6,2,1.0,4.634557990968945,5,1,1,1,0,2,6,1,0,5.0,12
25.0,5.0,2,1.0,9.060379755879998,5,1,1,2,0,2,6,1,0,5.0,10
29.0,4.6,1,0.0,4.46477304577531,0,1,2,0,0,2,6,1,0,10.0,17
28.0,4.7,0,1.0,4.494213671665468,0,1,1,1,0,2,6,1,0,15.0,28
26.0,4.7,1,0.0,7.71922063051819,3,1,2,1,0,1,6,1,0,5.0,19
23.0,4.5,0,0.0,7.44104105494837,5,1,1,1,0,1,6,1,0,10.0,17
35.0,4.7,2,1.0,7.441036458202837,0,1,2,2,0,2,6,1,0,5.0,27
27.0,5.0,2,0.0,4.3952313243706165,4,1,2,0,0,2,6,1,0,5.0,20
32.0,4.1,1,1.0,7.490197119022237,0,1,2,0,0,2,6,1,0,15.0,33
27.0,4.9,2,0.0,4.579069059466668,0,1,0,2,0,1,6,1,0,15.0,25
35.0,4.1,0,1.0,7.440940452216367,0,1,0,2,0,2,6,1,0,10.0,32
28.0,4.6,1,1.0,4.717607608282883,4,1,1,2,0,2,6,1,0,15.0,17
29.0,4.6,2,0.0,4.717607608282883,3,1,2,2,0,1,6,1,0,15.0,11
20.0,4.8,2,1.0,4.494264036419384,3,1,2,1,0,1,6,1,0,10.0,18
35.0,4.9,1,0.0,9.264661365784317,3,1,2,1,0,2,6,1,0,5.0,17
22.0,4.7,0,1.0,4.476831910804457,0,1,1,1,0,2,6,1,0,10.0,27
30.0,4.5,0,1.0,8.929102829423499,5,1,2,1,0,2,6,1,0,15.0,23
25.0,4.9,3,0.0,9.061295468105428,4,1,0,2,0,1,6,1,0,10.0,19
39.0,4.7,3,1.0,4.717607608282883,1,1,2,1,0,1,6,1,0,5.0,28
35.0,4.7,0,1.0,4.6323843762458505,4,1,2,1,0,2,6,1,0,15.0,19
36.0,4.8,0,1.0,9.262720641162005,2,1,1,1,0,2,6,1,0,5.0,32
20.0,4.6,0,1.0,9.435214569886142,1,1,2,2,0,2,6,1,0,5.0,29
26.0,4.6,3,0.0,4.717607608282883,4,1,2,1,0,2,6,1,0,10.0,12
33.0,4.6,3,1.0,9.363097561328441,5,1,2,1,0,1,6,1,0,10.0,17
39.0,4.4,0,1.0,9.263069628078062,2,1,1,2,0,2,6,1,0,5.0,33
26.0,4.8,3,0.0,4.681603286363308,3,1,0,2,0,2,6,1,0,10.0,14
39.0,4.7,1,0.0,8.987923627945582,5,1,0,2,0,2,6,1,0,10.0,21
36.0,5.0,2,0.0,4.541156026889703,4,1,2,2,0,2,6,1,0,10.0,17
30.0,4.9,2,1.0,8.789990130840534,3,1,1,1,0,2,6,1,0,15.0,19
23.0,5.0,1,1.0,7.460954043945837,3,1,2,0,0,2,6,1,0,10.0,23
35.0,4.6,1,1.0,4.540575749034205,4,1,1,2,0,2,6,1,0,10.0,16
36.0,4.1,3,1.0,8.811572891732308,2,1,2,1,0,1,6,1,0,15.0,34
38.0,4.0,2,1.0,8.988067003673002,1,1,1,1,0,2,6,1,0,10.0,32
35.0,4.6,0,0.0,7.325373641100299,5,1,1,2,0,2,6,1,0,15.0,21
36.0,4.2,2,0.0,7.803232709314207,4,1,2,0,0,2,6,1,0,15.0,31
31.0,4.4,0,0.0,4.681924664942964,2,1,2,0,0,2,6,1,0,10.0,38
34.0,4.3,3,1.0,4.3954188400921375,0,1,2,2,0,1,6,1,0,15.0,34
20.0,4.8,0,0.0,8.953018531385547,5,1,2,1,0,2,6,1,0,5.0,12
37.0,4.6,3,0.0,7.719551123666726,0,1,1,2,0,1,6,1,0,5.0,29
29.0,4.6,3,0.0,8.790253062511335,2,1,0,2,0,2,6,1,0,10.0,20
38.0,4.7,2,1.0,9.363864060036862,4,1,2,0,0,2,6,1,0,15.0,26
28.0,4.8,0,0.0,7.34359705415617,2,1,2,0,0,2,6,1,0,15.0,18
26.0,5.0,0,1.0,8.953231062029216,1,1,1,2,0,2,6,1,0,5.0,27
30.0,4.7,1,1.0,4.530468653217722,5,1,2,0,0,2,6,1,0,5.0,23
29.0,4.8,3,1.0,8.987840769247013,4,1,2,0,0,2,6,1,0,10.0,26
32.0,4.6,1,0.0,4.494162681222962,3,1,2,2,0,2,6,1,0,5.0,15
28.0,4.8,1,0.0,7.324973367553616,3,1,2,1,0,2,6,1,0,5.0,12
33.0,4.6,3,0.0,4.395563518836473,0,1,2,0,0,2,6,1,0,5.0,26
26.0,4.6,1,1.0,7.5667457079208935,5,1,2,1,0,1,6,1,0,15.0,18
34.0,4.8,0,0.0,9.081857586469127,4,1,1,1,0,2,6,1,0,5.0,15
37.0,4.8,1,1.0,4.494252225798989,4,1,2,0,0,2,6,1,0,15.0,32
21.0,4.9,2,1.0,9.08075436503225,0,1,1,1,0,1,6,1,0,15.0,26
28.0,4.6,0,0.0,7.460578620467796,4,1,2,0,0,2,6,1,0,5.0,21
39.0,5.0,1,1.0,8.810850757418642,3,1,0,2,0,2,6,1,0,15.0,15
20.0,4.7,3,0.0,4.395478428159391,5,1,2,2,0,1,6,1,0,5.0,10
34.0,4.1,2,1.0,7.490074945289134,1,1,2,2,0,2,6,1,0,10.0,33
38.0,4.8,2,0.0,7.862679027790195,5,1,2,0,0,1,6,1,0,15.0,22
38.0,4.7,0,1.0,4.494297369782853,2,1,2,2,0,2,6,1,0,5.0,27
30.0,4.7,3,0.0,8.953512146420286,3,1,2,0,0,2,6,1,0,5.0,25
26.0,5.0,3,1.0,7.3256112252081405,4,1,2,1,0,1,6,1,0,15.0,16
29.0,4.6,0,0.0,4.406262856649833,0,1,2,0,0,2,6,1,0,15.0,12
30.0,5.0,2,0.0,4.631970802356812,0,1,0,2,0,2,6,1,0,15.0,28
32.0,4.2,2,1.0,7.719770600604863,0,1,2,0,0,2,6,1,0,5.0,35
25.0,4.6,2,0.0,4.63178785753616,4,1,2,0,0,2,6,1,0,5.0,25
27.0,4.6,2,1.0,4.464814917466385,5,1,1,1,0,1,6,1,0,15.0,12
36.0,4.8,3,1.0,9.435214569886142,2,1,2,0,0,2,6,1,0,5.0,35
31.0,4.8,2,0.0,7.490140593420624,2,1,2,1,0,2,6,1,0,10.0,26
33.0,4.8,0,0.0,9.26421404159153,3,1,2,1,0,2,6,1,0,5.0,15
37.0,4.7,1,1.0,7.8033493122502815,2,1,2,1,0,1,6,1,0,15.0,30
28.0,4.8,2,0.0,9.15793378528556,3,1,2,2,0,1,6,1,0,5.0,11
26.0,4.7,2,0.0,7.46124580672246,2,1,1,2,0,2,6,1,0,10.0,23
24.0,4.6,2,1.0,4.476520557796241,2,1,2,0,0,1,6,1,0,15.0,24
39.0,4.8,2,1.0,9.435214569886142,2,1,1,2,0,2,6,1,0,15.0,29
29.0,4.9,2,1.0,7.862679027790195,1,1,2,1,0,2,6,1,0,5.0,27
34.0,4.8,0,1.0,9.264709200858368,2,1,1,2,0,2,6,1,0,10.0,29
24.0,4.7,2,1.0,7.719187048922877,5,1,1,2,0,2,6,1,0,10.0,15
28.0,4.6,3,1.0,7.862679027790195,2,1,1,2,0,2,6,1,0,15.0,24
